,co_code,tradedate,dayopen,dayhigh,daylow,last_price,volume
2440,815,8/24/2016 12:00:00 AM,3025,3044,3007.2,3039.8,253913
2441,815,8/25/2016 12:00:00 AM,3051,3078,3041,3050.3,464797
2442,815,8/26/2016 12:00:00 AM,3060,3071.05,3025,3040.4,234513
2443,815,8/29/2016 12:00:00 AM,3055,3059,3017.5,3052.15,145863
2444,815,8/30/2016 12:00:00 AM,3064,3100,3041,3090.75,215601
2445,815,8/31/2016 12:00:00 AM,3097.5,3130.15,3079.8,3089.85,478195
2446,815,9/1/2016 12:00:00 AM,3070.05,3108.9,3066.3,3097.65,272305
2447,815,9/2/2016 12:00:00 AM,3097.1,3139,3082.1,3123.05,196230
2448,815,9/6/2016 12:00:00 AM,3131,3145,3115.5,3133.05,132545
2449,815,9/7/2016 12:00:00 AM,3136,3157.65,3115.65,3138.85,152585
2450,815,9/8/2016 12:00:00 AM,3153.15,3198,3142,3188.45,200512
2451,815,9/9/2016 12:00:00 AM,3172.5,3225,3170.6,3193.3,199532
2452,815,9/12/2016 12:00:00 AM,3153,3185,3132,3137.6,167467
2453,815,9/14/2016 12:00:00 AM,3149.95,3170,3135,3157.8,140534
2454,815,9/15/2016 12:00:00 AM,3163.9,3179.8,3132.05,3139.45,111813
2455,815,9/16/2016 12:00:00 AM,3141,3178.15,3135,3150.15,208363
2456,815,9/19/2016 12:00:00 AM,3167,3174.9,3141,3157.35,132885
2457,815,9/20/2016 12:00:00 AM,3170,3200,3150.35,3157.8,281154
2458,815,9/21/2016 12:00:00 AM,3162,3179,3135,3153,250048
2459,815,9/22/2016 12:00:00 AM,3152,3175.5,3142.15,3149.3,287608
2460,815,9/23/2016 12:00:00 AM,3169,3186.95,3150.4,3182.2,155117
2461,815,9/26/2016 12:00:00 AM,3184,3220,3161.05,3199.65,232152
2462,815,9/27/2016 12:00:00 AM,3195,3220,3180,3190.7,174707
2463,815,9/28/2016 12:00:00 AM,3199.2,3227.7,3187.65,3200.35,237167
2464,815,9/29/2016 12:00:00 AM,3200,3209.8,3111.15,3135.4,432211
2465,815,9/30/2016 12:00:00 AM,3128,3129,3058.3,3107.4,237178
2466,815,10/3/2016 12:00:00 AM,3114.6,3185,3114.6,3160.55,216126
2467,815,10/4/2016 12:00:00 AM,3179,3179,3142.4,3148.35,158540
2468,815,10/5/2016 12:00:00 AM,3148,3149.9,3105,3123.15,180975
2469,815,10/6/2016 12:00:00 AM,3115,3119.85,3060,3077.15,160530
2470,815,10/7/2016 12:00:00 AM,3070,3082,3045,3054.3,180517
2471,815,10/10/2016 12:00:00 AM,3054,3098.8,3039,3078.65,317015
2472,815,10/13/2016 12:00:00 AM,3070.8,3084.75,3027.6,3050.15,387997
2473,815,10/14/2016 12:00:00 AM,3062.95,3062.95,3021.6,3031.25,412160
2474,815,10/17/2016 12:00:00 AM,3030,3055.85,3012,3028.95,200948
2475,815,10/18/2016 12:00:00 AM,3035,3054,3021,3045.35,155252
2476,815,10/19/2016 12:00:00 AM,3046,3074,3046,3065.5,214329
2477,815,10/20/2016 12:00:00 AM,3075.1,3090,3055.6,3078.8,100966
2478,815,10/21/2016 12:00:00 AM,3099,3143,3088.6,3113.6,313753
2479,815,10/24/2016 12:00:00 AM,3120,3132.25,3072.1,3089.25,273795
2480,815,10/25/2016 12:00:00 AM,3108.9,3209,3068.5,3200.6,1112884
2481,815,10/26/2016 12:00:00 AM,3206,3254.9,3153.15,3242.3,492547
2482,815,10/27/2016 12:00:00 AM,3260,3332.95,3242.2,3324.8,690885
2483,815,10/28/2016 12:00:00 AM,3320,3399.9,3316.7,3363.45,549677
2484,815,10/30/2016 12:00:00 AM,3362.8,3372.75,3309.3,3324.8,36017
2485,815,11/1/2016 12:00:00 AM,3328,3361.75,3302.95,3326.6,311593
2486,815,11/2/2016 12:00:00 AM,3311,3340,3250,3260.8,400036
2487,815,11/3/2016 12:00:00 AM,3270,3290,3255.05,3262.35,160820
2488,815,11/4/2016 12:00:00 AM,3168,3168,3066.8,3079.7,632010
2489,815,11/7/2016 12:00:00 AM,3124,3154.95,3081.05,3106.65,229170
2490,815,11/8/2016 12:00:00 AM,3111,3147,3099,3119,303003
2491,815,11/9/2016 12:00:00 AM,3001,3341,2960.05,3282.55,663975
2492,815,11/10/2016 12:00:00 AM,3310,3333.35,3265.05,3278.25,313597
2493,815,11/11/2016 12:00:00 AM,3228,3300.85,3228,3256.25,334735
2494,815,11/15/2016 12:00:00 AM,3256.5,3330,3256.5,3310.7,319006
2495,815,11/16/2016 12:00:00 AM,3335,3354.95,3195,3210.95,336964
2496,815,11/17/2016 12:00:00 AM,3182.5,3225,3156.1,3207.15,232127
2497,815,11/18/2016 12:00:00 AM,3244,3258,3142.1,3214.85,218696
2498,815,11/21/2016 12:00:00 AM,3194.1,3194.7,3111.05,3134.4,243056
2499,815,11/22/2016 12:00:00 AM,3135,3152.75,3075.35,3121.65,213368
2500,815,11/23/2016 12:00:00 AM,3100,3146,3095.05,3128.6,309620
2501,815,11/24/2016 12:00:00 AM,3135,3148.55,3085,3111.7,296984
2502,815,11/25/2016 12:00:00 AM,3124,3203.65,3076,3168.45,304161
2503,815,11/28/2016 12:00:00 AM,3170.5,3190.5,3161,3172.9,204391
2504,815,11/29/2016 12:00:00 AM,3173.85,3202.8,3160,3188.25,242305
2505,815,11/30/2016 12:00:00 AM,3205,3217.95,3178.4,3196.9,604650
2506,815,12/1/2016 12:00:00 AM,3205,3247.25,3195.75,3238.75,212223
2507,815,12/2/2016 12:00:00 AM,3184,3205.8,3151.8,3180.5,341050
2508,815,12/5/2016 12:00:00 AM,3197.5,3197.5,3118.55,3168.15,406294
2509,815,12/6/2016 12:00:00 AM,3181,3211.95,3179.85,3195.9,115027
2510,815,12/7/2016 12:00:00 AM,3185,3209,3170.55,3183.8,153459
2511,815,12/8/2016 12:00:00 AM,3160,3241.55,3143,3211.7,262911
2512,815,12/9/2016 12:00:00 AM,3217,3217,3165.1,3186.4,116457
2513,815,12/12/2016 12:00:00 AM,3189,3189,3138.65,3147.9,111321
2514,815,12/13/2016 12:00:00 AM,3159,3180,3144.4,3166.85,79614
2515,815,12/14/2016 12:00:00 AM,3164,3167.25,3139.95,3147.7,89670
2516,815,12/15/2016 12:00:00 AM,3152,3159.8,3101.7,3107.5,122591
2517,815,12/16/2016 12:00:00 AM,3117,3133,3101.45,3107.8,160034
2518,815,12/19/2016 12:00:00 AM,3110,3115,3055.1,3068.85,217810
2519,815,12/20/2016 12:00:00 AM,3075.3,3088,3036.2,3046.5,250155
2520,815,12/21/2016 12:00:00 AM,3052,3067,3020.2,3036.85,234240
2521,815,12/22/2016 12:00:00 AM,3023.35,3040,3001,3012.35,252985
2522,815,12/23/2016 12:00:00 AM,3001.1,3040.7,2980.1,2998.55,143259
2523,815,12/26/2016 12:00:00 AM,2990,3028,2979.1,2986,106615
2524,815,12/27/2016 12:00:00 AM,2988,3040,2983,3034.95,135597
2525,815,12/28/2016 12:00:00 AM,3038.2,3111.75,3037.75,3069.55,147327
2526,815,12/29/2016 12:00:00 AM,3069.55,3081.95,3041.6,3066.25,190759
2527,815,12/30/2016 12:00:00 AM,3075,3075,3047.1,3060.4,177049
2528,815,1/2/2017 12:00:00 AM,3066,3117,3066,3083.4,95526
2529,815,1/3/2017 12:00:00 AM,3095,3114.95,3065.75,3072.4,110920
2530,815,1/4/2017 12:00:00 AM,3096.25,3113.3,3075.05,3091.3,235845
2531,815,1/5/2017 12:00:00 AM,3088.65,3145,3076,3136.25,243653
2532,815,1/6/2017 12:00:00 AM,3148.8,3203.85,3145.7,3159.15,354039
2533,815,1/9/2017 12:00:00 AM,3154,3154,3051.85,3060.2,280298
2534,815,1/10/2017 12:00:00 AM,3070.85,3074,3035.15,3041.85,246022
2535,815,1/11/2017 12:00:00 AM,3055.05,3060,3021.95,3042.45,277037
2536,815,1/12/2017 12:00:00 AM,2977,3019.1,2943,3008.5,434390
2537,815,1/13/2017 12:00:00 AM,2992,3004,2975,2979.75,197516
2538,815,1/16/2017 12:00:00 AM,2999,3007,2965.35,2985.3,201640
2539,815,1/17/2017 12:00:00 AM,2988.05,3000,2970.75,2976.55,117685
2540,815,1/18/2017 12:00:00 AM,2976.6,2982.2,2942,2948.05,431020
2541,815,1/19/2017 12:00:00 AM,2958,2974.75,2933.45,2940.25,281420
2542,815,1/20/2017 12:00:00 AM,2940,2959.7,2920,2947.4,240877
2543,815,1/23/2017 12:00:00 AM,2939,2959.95,2904,2923.65,239373
2544,815,1/24/2017 12:00:00 AM,2940.25,2979.8,2931.75,2973.35,199296
2545,815,1/25/2017 12:00:00 AM,2975,3009,2955.65,2996.3,327631
2546,815,1/27/2017 12:00:00 AM,2970,3011.55,2960,2994.55,192111
2547,815,1/30/2017 12:00:00 AM,2990,3043.9,2984.05,3017.05,192634
2548,815,1/31/2017 12:00:00 AM,3024,3042,3012.2,3018.8,144631
2549,815,2/1/2017 12:00:00 AM,3021.1,3032.95,2944.1,3001.2,266573
2550,815,2/2/2017 12:00:00 AM,3003.1,3139.5,2982.05,3097.05,503874
2551,815,2/3/2017 12:00:00 AM,3110,3159,3082.95,3144.55,276520
2552,815,2/6/2017 12:00:00 AM,3170,3177,3045.9,3096.8,496961
2553,815,2/7/2017 12:00:00 AM,3095,3110,3047,3065.1,193317
2554,815,2/8/2017 12:00:00 AM,3067.95,3067.95,3001,3015.45,382685
2555,815,2/9/2017 12:00:00 AM,3022,3029.4,3003,3023.1,188798
2556,815,2/10/2017 12:00:00 AM,3024.9,3034.35,2970,2976.05,315001
2557,815,2/13/2017 12:00:00 AM,2980.95,2988.25,2955.45,2966.95,150555
2558,815,2/14/2017 12:00:00 AM,2971.8,2971.8,2935,2941.45,280718
2559,815,2/15/2017 12:00:00 AM,2940,2943.95,2906.2,2911.35,191099
2560,815,2/16/2017 12:00:00 AM,2914.1,2942.5,2798.95,2923.2,1367869
2561,815,2/17/2017 12:00:00 AM,2926,2953.75,2900,2912.7,897496
2562,815,2/20/2017 12:00:00 AM,2922.4,2925.05,2890,2898.75,560362
2563,815,2/21/2017 12:00:00 AM,2898,2935.1,2885.1,2894.05,1524490
2564,815,2/22/2017 12:00:00 AM,2902,2927,2894.25,2903.2,856440
2565,815,2/23/2017 12:00:00 AM,2924,2924,2875,2887.4,747359
2566,815,2/27/2017 12:00:00 AM,2884.7,2886.85,2846.7,2857,714981
2567,815,2/28/2017 12:00:00 AM,2870.25,2873,2845,2849.95,542658
2568,815,3/1/2017 12:00:00 AM,2855,2948.8,2850.1,2923.3,898063
2569,815,3/2/2017 12:00:00 AM,2909.9,2909.9,2862.4,2870.5,425852
2570,815,3/3/2017 12:00:00 AM,2881.55,2893.8,2863.6,2871.1,291202
2571,815,3/6/2017 12:00:00 AM,2884,2884,2851,2858.85,212010
2572,815,3/7/2017 12:00:00 AM,2869,2883.2,2850,2852.3,209860
2573,815,3/8/2017 12:00:00 AM,2849,2872.75,2823,2846.8,366171
2574,815,3/9/2017 12:00:00 AM,2770,2783,2700,2704.85,2195287
2575,815,3/10/2017 12:00:00 AM,2708.9,2732.9,2701,2715.85,548845
2576,815,3/14/2017 12:00:00 AM,2746.7,2754.85,2716.7,2741,497842
2577,815,3/15/2017 12:00:00 AM,2724,2756,2724,2739.6,277868
2578,815,3/16/2017 12:00:00 AM,2750,2765,2745.05,2751.7,311899
2579,815,3/17/2017 12:00:00 AM,2753,2753,2724,2736.25,363382
2580,815,3/20/2017 12:00:00 AM,2742,2746,2730,2734.35,401080
2581,815,3/21/2017 12:00:00 AM,2730,2730,2600,2623.25,1453633
2582,815,3/22/2017 12:00:00 AM,2570.7,2659.9,2555.2,2629.65,886183
2583,815,3/23/2017 12:00:00 AM,2625,2647.7,2620,2631.2,316119
2584,815,3/24/2017 12:00:00 AM,2630.8,2645,2616.35,2628.35,345182
2585,815,3/27/2017 12:00:00 AM,2617,2647.8,2615,2631.95,356219
2586,815,3/28/2017 12:00:00 AM,2640,2649.05,2626.25,2637.75,151537
2587,815,3/29/2017 12:00:00 AM,2639.85,2643.3,2625,2633.65,327782
2588,815,3/30/2017 12:00:00 AM,2630.1,2646.05,2606.1,2613.25,719999
2589,815,3/31/2017 12:00:00 AM,2614,2645,2614,2632.35,295041
2590,815,4/3/2017 12:00:00 AM,2644.8,2754,2627.1,2744.45,688429
2591,815,4/5/2017 12:00:00 AM,2745,2770,2673,2741.35,1033667
2592,815,4/6/2017 12:00:00 AM,2740.8,2748.2,2707.85,2718.1,290413
2593,815,4/7/2017 12:00:00 AM,2713,2713,2654,2661.35,322812
2594,815,4/10/2017 12:00:00 AM,2655,2670.75,2632.45,2635.85,190492
2595,815,4/11/2017 12:00:00 AM,2651,2653,2623.95,2628.1,140229
2596,815,4/12/2017 12:00:00 AM,2633,2651.9,2615.3,2644.85,245231
2597,815,4/13/2017 12:00:00 AM,2655,2666,2637.05,2640.95,159436
2598,815,4/17/2017 12:00:00 AM,2720,2723.5,2651.55,2661.25,468108
2599,815,4/18/2017 12:00:00 AM,2674.9,2683,2624,2628.45,212817
2600,815,4/19/2017 12:00:00 AM,2630,2636,2602.5,2607.4,202446
2601,815,4/20/2017 12:00:00 AM,2618,2630,2605.55,2612.5,147833
2602,815,4/21/2017 12:00:00 AM,2630,2635,2607,2609.65,110154
2603,815,4/24/2017 12:00:00 AM,2619.65,2626.75,2590.05,2612.8,138856
2604,815,4/25/2017 12:00:00 AM,2628,2651.6,2617.15,2645.95,275155
2605,815,4/26/2017 12:00:00 AM,2641,2650.35,2606.1,2610.65,323504
2606,815,4/27/2017 12:00:00 AM,2611.4,2625,2587.25,2596.55,402022
2607,815,4/28/2017 12:00:00 AM,2610.25,2612.85,2583.55,2599.15,136374
2608,815,5/2/2017 12:00:00 AM,2578,2616.75,2566,2582.65,223344
2609,815,5/3/2017 12:00:00 AM,2598,2604.8,2572,2595.6,128240
2610,815,5/4/2017 12:00:00 AM,2597,2619.9,2588.65,2606,121309
2611,815,5/5/2017 12:00:00 AM,2604,2625,2594,2603,136837
2612,815,5/8/2017 12:00:00 AM,2591.5,2610.95,2588.6,2600.5,110278
2613,815,5/9/2017 12:00:00 AM,2603,2604,2574,2581.15,102353
2614,815,5/10/2017 12:00:00 AM,2592,2622.9,2579.1,2602.85,366931
2615,815,5/11/2017 12:00:00 AM,2619.85,2619.85,2575,2594,214170
2616,815,5/12/2017 12:00:00 AM,2603,2615,2521.95,2580.8,1230471
2617,815,5/15/2017 12:00:00 AM,2600,2699,2592,2675.8,946756
2618,815,5/16/2017 12:00:00 AM,2690.8,2734,2690.8,2724.1,440462
2619,815,5/17/2017 12:00:00 AM,2720,2760,2686.55,2736.9,409818
2620,815,5/18/2017 12:00:00 AM,2695,2719.85,2672.2,2678.95,282411
2621,815,5/19/2017 12:00:00 AM,2694.95,2694.95,2637,2656.45,260677
2622,815,5/22/2017 12:00:00 AM,2680,2681.95,2602.1,2608.7,154462
2623,815,5/23/2017 12:00:00 AM,2618.8,2618.8,2542.8,2579.45,284428
2624,815,5/24/2017 12:00:00 AM,2573,2573,2510,2516.8,366315
2625,815,5/25/2017 12:00:00 AM,2507.4,2508.35,2398,2427.7,808310
2626,815,5/26/2017 12:00:00 AM,2500,2509.95,2403.8,2414.4,721031
2627,815,5/29/2017 12:00:00 AM,2430.1,2465,2380.35,2425.85,543508
2628,815,5/30/2017 12:00:00 AM,2419.95,2500,2416.15,2481.35,437985
2629,815,5/31/2017 12:00:00 AM,2490,2544,2464,2523.85,786086
2630,815,6/1/2017 12:00:00 AM,2540,2567.75,2513.9,2522.8,324502
2631,815,6/2/2017 12:00:00 AM,2535.2,2574.8,2525.15,2554.5,293291
2632,815,6/5/2017 12:00:00 AM,2543.15,2568,2520.1,2535.85,224677
2633,815,6/6/2017 12:00:00 AM,2534.95,2565.5,2516,2549.3,172111
2634,815,6/7/2017 12:00:00 AM,2538,2564.5,2516.05,2540.65,247189
2635,815,6/8/2017 12:00:00 AM,2545.5,2666.25,2545.5,2636.25,845476
2636,815,6/9/2017 12:00:00 AM,2650,2650,2602,2628.8,206211
2637,815,6/12/2017 12:00:00 AM,2626.3,2656.95,2617.05,2630.25,138429
2638,815,6/13/2017 12:00:00 AM,2633.2,2645.5,2612.05,2626.7,135916
2639,815,6/14/2017 12:00:00 AM,2668,2699,2645.4,2669.3,748839
2640,815,6/15/2017 12:00:00 AM,2662.7,2720.95,2655,2700.5,694652
2641,815,6/16/2017 12:00:00 AM,2714.2,2718.15,2631,2682.6,370538
2642,815,6/19/2017 12:00:00 AM,2672,2672,2640.55,2657.45,441803
2643,815,6/20/2017 12:00:00 AM,2660.35,2695,2653.6,2676.05,196527
2644,815,6/21/2017 12:00:00 AM,2675,2695,2655.75,2687.05,179216
2645,815,6/22/2017 12:00:00 AM,2690.1,2699.9,2618.55,2635.6,171787
2646,815,6/23/2017 12:00:00 AM,2636.1,2659.4,2614.8,2643.7,232808
2647,815,6/27/2017 12:00:00 AM,2630.25,2670,2630.25,2653.1,265871
2648,815,6/28/2017 12:00:00 AM,2631,2664.7,2625.15,2651.75,191968
2649,815,6/29/2017 12:00:00 AM,2651.2,2666.95,2640.05,2651.5,181588
2650,815,6/30/2017 12:00:00 AM,2650,2711,2645,2690.1,327643
2651,815,7/3/2017 12:00:00 AM,2700,2706.1,2665,2682.55,144646
2652,815,7/4/2017 12:00:00 AM,2668.1,2676.1,2610.3,2623.7,264253
2653,815,7/5/2017 12:00:00 AM,2621.5,2669,2621.5,2664.95,181326
2654,815,7/6/2017 12:00:00 AM,2664.95,2679,2642.1,2667.9,124936
2655,815,7/7/2017 12:00:00 AM,2669.8,2729.5,2667.25,2705.4,284992
2656,815,7/10/2017 12:00:00 AM,2733.3,2745.5,2700,2726.2,40393
2657,815,7/11/2017 12:00:00 AM,2730,2732.4,2683,2691.25,160926
2658,815,7/12/2017 12:00:00 AM,2693.85,2721.45,2668.65,2690.1,213175
2659,815,7/13/2017 12:00:00 AM,2693.25,2719.75,2683,2694,137183
2660,815,7/14/2017 12:00:00 AM,2699.15,2725,2686.4,2703,195286
2661,815,7/17/2017 12:00:00 AM,2697.4,2703.7,2682.3,2697.25,201896
2662,815,7/18/2017 12:00:00 AM,2690,2743.3,2687.55,2718.95,301108
2663,815,7/19/2017 12:00:00 AM,2723,2784.8,2720.35,2774,364602
2664,815,7/20/2017 12:00:00 AM,2774.95,2778.4,2742.3,2750.1,187889
2665,815,7/21/2017 12:00:00 AM,2738,2780,2727,2762.55,282516
2666,815,7/24/2017 12:00:00 AM,2785,2787,2688.9,2696.45,517895
2667,815,7/25/2017 12:00:00 AM,2696.45,2713.35,2680,2692.15,374960
2668,815,7/26/2017 12:00:00 AM,2708,2716.55,2680.9,2707.35,174665
2669,815,7/27/2017 12:00:00 AM,2710,2723,2587,2620.35,1822665
2670,815,7/28/2017 12:00:00 AM,2499.5,2506.55,2451.1,2464.95,1548997
2671,815,7/31/2017 12:00:00 AM,2438,2448.1,2375,2383.2,1525068
2672,815,8/1/2017 12:00:00 AM,2379,2458,2369.8,2431.55,1034078
2673,815,8/2/2017 12:00:00 AM,2435.1,2439.9,2372.4,2378.55,570459
2674,815,8/3/2017 12:00:00 AM,2388,2397,2314.35,2323.95,777585
2675,815,8/4/2017 12:00:00 AM,2315,2315.05,2230.1,2239.55,1226639
2676,815,8/7/2017 12:00:00 AM,2240,2257,2200,2206.95,736078
2677,815,8/8/2017 12:00:00 AM,2205.8,2206.95,2084.85,2095.65,1360991
2678,815,8/9/2017 12:00:00 AM,2090.9,2105,2032.5,2048.35,1124987
2679,815,8/10/2017 12:00:00 AM,2042,2099,1934.1,1944.45,1540007
2680,815,8/11/2017 12:00:00 AM,1925.05,2029.95,1901.15,2011.15,1857913
2681,815,8/14/2017 12:00:00 AM,2000,2039.9,1970.1,2002.05,843270
2682,815,8/16/2017 12:00:00 AM,1995,2017.8,1970.05,2005.25,662136
2683,815,8/17/2017 12:00:00 AM,2010,2031.9,1992.45,2011.25,540131
2684,815,8/18/2017 12:00:00 AM,1998,2007.55,1971.3,1982,349297
2685,815,8/21/2017 12:00:00 AM,1990,2001,1921.1,1931.1,418295
2686,815,8/22/2017 12:00:00 AM,1945,2014,1935,1984.15,772164
2687,815,8/23/2017 12:00:00 AM,1991,2053.45,1991,2030.95,809996
2688,815,8/24/2017 12:00:00 AM,2028,2100,2010.55,2088.15,1124967
2689,815,8/28/2017 12:00:00 AM,2084,2089.75,2027.1,2049.4,844176
2690,815,8/29/2017 12:00:00 AM,2049,2067.5,2032,2042.05,607366
2691,815,8/30/2017 12:00:00 AM,2047,2074.4,2031.4,2038.9,401449
2692,815,8/31/2017 12:00:00 AM,2044,2051.7,2006,2020.9,837809
2693,815,9/1/2017 12:00:00 AM,2115,2233,2115,2217.55,3613589
2694,815,9/4/2017 12:00:00 AM,2234,2236.4,2173.25,2195.1,947235
2695,815,9/5/2017 12:00:00 AM,2198.3,2218.35,2181.9,2209.15,513527
2696,815,9/6/2017 12:00:00 AM,2185.35,2208,2175.75,2196.9,527252
2697,815,9/7/2017 12:00:00 AM,2204,2235,2201,2224.95,491394
2698,815,9/8/2017 12:00:00 AM,2229,2229,2066.15,2162.5,1719424
2699,815,9/11/2017 12:00:00 AM,2169,2198,2154,2159.5,445377
2700,815,9/12/2017 12:00:00 AM,2165,2197.4,2135.4,2165.75,517997
2701,815,9/13/2017 12:00:00 AM,2187,2228,2169.15,2217.35,755242
2702,815,9/14/2017 12:00:00 AM,2234,2264.95,2230,2253.35,613254
2703,815,9/15/2017 12:00:00 AM,2225.2,2245,2201.1,2211.2,672801
2704,815,9/18/2017 12:00:00 AM,2204,2258.55,2175.6,2242.05,730962
2705,815,9/19/2017 12:00:00 AM,2232,2265,2200,2241.55,566790
2706,815,9/20/2017 12:00:00 AM,2250,2329,2240,2314.7,1333098
2707,815,9/21/2017 12:00:00 AM,2346.25,2500,2346.25,2486.55,4057364
2708,815,9/22/2017 12:00:00 AM,2494,2526.75,2446.55,2457.75,1991351
2709,815,9/25/2017 12:00:00 AM,2464,2475,2405,2417.25,911049
2710,815,9/26/2017 12:00:00 AM,2414,2415,2322.65,2370.75,1424436
2711,815,9/27/2017 12:00:00 AM,2360,2384,2281.1,2304.7,935536
2712,815,9/28/2017 12:00:00 AM,2300,2415,2272.2,2375.4,2815633
2713,815,9/29/2017 12:00:00 AM,2375.4,2390.7,2320.1,2328.75,1133595
2714,815,10/3/2017 12:00:00 AM,2415,2415,2320.45,2335.55,978860
2715,815,10/4/2017 12:00:00 AM,2342,2398.4,2319.55,2387.6,1187980
2716,815,10/5/2017 12:00:00 AM,2392,2428.4,2376,2389.15,759504
2717,815,10/6/2017 12:00:00 AM,2395,2409.9,2368,2375.85,533762
2718,815,10/9/2017 12:00:00 AM,2380,2433,2379.25,2408.95,633048
2719,815,10/10/2017 12:00:00 AM,2419.7,2431.25,2401.6,2411.35,316335
2720,815,10/11/2017 12:00:00 AM,2409.9,2420.05,2351.4,2372.15,450295
2721,815,10/12/2017 12:00:00 AM,2397,2397,2358.5,2379.85,416094
2722,815,10/13/2017 12:00:00 AM,2373,2379.6,2350,2354.45,341789
2723,815,10/16/2017 12:00:00 AM,2356,2411,2356,2403.5,386658
2724,815,10/17/2017 12:00:00 AM,2397,2397,2375.5,2381.35,307110
2725,815,10/18/2017 12:00:00 AM,2386.7,2404,2376,2385.4,333114
2726,815,10/19/2017 12:00:00 AM,2385,2387,2362.05,2373.05,47303
2727,815,10/23/2017 12:00:00 AM,2390.1,2415,2352,2366.2,363956
2728,815,10/24/2017 12:00:00 AM,2373,2382.3,2356,2363.65,194673
2729,815,10/25/2017 12:00:00 AM,2366,2395.1,2340.2,2348.85,295696
2730,815,10/26/2017 12:00:00 AM,2349.4,2357.95,2315,2344.35,449242
2731,815,10/27/2017 12:00:00 AM,2354.7,2410,2339.8,2394.95,434936
2732,815,10/30/2017 12:00:00 AM,2396,2465,2367.05,2438.5,832219
2733,815,10/31/2017 12:00:00 AM,2420,2504,2390,2428.15,1957333
2734,815,11/1/2017 12:00:00 AM,2412,2418.65,2348,2354.2,1176092
2735,815,11/2/2017 12:00:00 AM,2354.2,2440,2354.2,2411.4,1239887
2736,815,11/3/2017 12:00:00 AM,2434.7,2449.8,2392.95,2419.1,576646
2737,815,11/6/2017 12:00:00 AM,2414,2419.1,2380.65,2392.25,283667
2738,815,11/7/2017 12:00:00 AM,2402.2,2415,2337.5,2378,518350
2739,815,11/8/2017 12:00:00 AM,2380.2,2420,2340,2346.6,432395
2740,815,11/9/2017 12:00:00 AM,2368.6,2384.1,2340.2,2370.1,345854
2741,815,11/10/2017 12:00:00 AM,2369.8,2379.9,2340,2347.85,209756
2742,815,11/13/2017 12:00:00 AM,2354.7,2375,2330.05,2344.1,299182
2743,815,11/14/2017 12:00:00 AM,2348.7,2349.95,2310.05,2320.3,279262
2744,815,11/15/2017 12:00:00 AM,2324.4,2337,2293,2310.15,224495
2745,815,11/16/2017 12:00:00 AM,2322.1,2342.1,2315,2333.55,282950
2746,815,11/17/2017 12:00:00 AM,2333.55,2356.95,2303,2322.6,274657
2747,815,11/20/2017 12:00:00 AM,2337,2337,2260.15,2274.45,273585
2748,815,11/21/2017 12:00:00 AM,2275.2,2494,2275.2,2394.15,2392882
2749,815,11/22/2017 12:00:00 AM,2365,2384.95,2336.05,2360.65,536873
2750,815,11/23/2017 12:00:00 AM,2361.05,2367,2300,2306.25,686743
2751,815,11/24/2017 12:00:00 AM,2310,2322.9,2286.85,2295.05,346100
2752,815,11/27/2017 12:00:00 AM,2296,2305.8,2280.55,2294.8,246222
2753,815,11/28/2017 12:00:00 AM,2290,2304,2268,2290.9,307103
2754,815,11/29/2017 12:00:00 AM,2294,2319.9,2270,2276.8,575033
2755,815,11/30/2017 12:00:00 AM,2261,2312.15,2261,2284.05,1452047
2756,815,12/1/2017 12:00:00 AM,2280,2286,2222.5,2233.9,529288
2757,815,12/4/2017 12:00:00 AM,2275,2275,2229.05,2242.4,295595
2758,815,12/5/2017 12:00:00 AM,2247,2247,2202.1,2209.35,285781
2759,815,12/6/2017 12:00:00 AM,2208,2223.75,2194.4,2200.2,260730
2760,815,12/7/2017 12:00:00 AM,2208,2215,2188,2196.35,234439
2761,815,12/8/2017 12:00:00 AM,2206.1,2208,2179.35,2185.45,383817
2762,815,12/11/2017 12:00:00 AM,2198.7,2213.9,2171,2192.9,377793
2763,815,12/12/2017 12:00:00 AM,2324.5,2326.4,2233.8,2256.35,1482214
2764,815,12/13/2017 12:00:00 AM,2260,2287.35,2253.05,2260.7,401576
2765,815,12/14/2017 12:00:00 AM,2288.1,2319.7,2275,2310.65,836204
2766,815,12/15/2017 12:00:00 AM,2325,2380,2316.45,2371.5,743680
2767,815,12/18/2017 12:00:00 AM,2365,2428,2332.95,2395,528351
2768,815,12/19/2017 12:00:00 AM,2404.5,2421.6,2391.2,2399.5,448959
2769,815,12/20/2017 12:00:00 AM,2395,2395,2350.4,2356,291975
2770,815,12/21/2017 12:00:00 AM,2365,2374.7,2341,2351.75,249941
2771,815,12/22/2017 12:00:00 AM,2360,2363,2330,2332.7,249602
2772,815,12/26/2017 12:00:00 AM,2334.95,2367,2329,2360.3,410936
2773,815,12/27/2017 12:00:00 AM,2363,2424.05,2362,2400.3,693520
2774,815,12/28/2017 12:00:00 AM,2409.9,2448.4,2401.25,2430,764680
2775,815,12/29/2017 12:00:00 AM,2429.95,2445.95,2403.15,2414.2,331967
2776,815,1/1/2018 12:00:00 AM,2410,2436,2394.05,2404.15,242081
2777,815,1/2/2018 12:00:00 AM,2427,2439,2395.6,2409.2,251537
2778,815,1/3/2018 12:00:00 AM,2386.5,2386.5,2292.1,2339,886002
2779,815,1/4/2018 12:00:00 AM,2343,2420,2343,2410.8,558617
